"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Connecticut","09","2016","2016","Feb., 2016","2016/02","Monday","2","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Feb., 2016","2016/02","Tuesday","3","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Feb., 2016","2016/02","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Feb., 2016","2016/02","Thursday","5","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Feb., 2016","2016/02","Friday","6","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Feb., 2016","2016/02","Saturday","7","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Mar., 2016","2016/03","Sunday","1","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Mar., 2016","2016/03","Monday","2","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Mar., 2016","2016/03","Tuesday","3","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Mar., 2016","2016/03","Wednesday","4","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Mar., 2016","2016/03","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Mar., 2016","2016/03","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Mar., 2016","2016/03","Saturday","7","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Apr., 2016","2016/04","Sunday","1","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Apr., 2016","2016/04","Monday","2","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Apr., 2016","2016/04","Tuesday","3","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Apr., 2016","2016/04","Wednesday","4","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Apr., 2016","2016/04","Thursday","5","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Apr., 2016","2016/04","Friday","6","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Apr., 2016","2016/04","Saturday","7","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","May, 2016","2016/05","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","May, 2016","2016/05","Monday","2","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","May, 2016","2016/05","Tuesday","3","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","May, 2016","2016/05","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","May, 2016","2016/05","Thursday","5","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","May, 2016","2016/05","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","May, 2016","2016/05","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jun., 2016","2016/06","Sunday","1","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jun., 2016","2016/06","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jun., 2016","2016/06","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jun., 2016","2016/06","Wednesday","4","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jun., 2016","2016/06","Thursday","5","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jun., 2016","2016/06","Friday","6","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jun., 2016","2016/06","Saturday","7","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jul., 2016","2016/07","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jul., 2016","2016/07","Monday","2","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jul., 2016","2016/07","Tuesday","3","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jul., 2016","2016/07","Wednesday","4","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jul., 2016","2016/07","Thursday","5","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jul., 2016","2016/07","Friday","6","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jul., 2016","2016/07","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Aug., 2016","2016/08","Sunday","1","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Aug., 2016","2016/08","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Aug., 2016","2016/08","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Aug., 2016","2016/08","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Aug., 2016","2016/08","Thursday","5","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Aug., 2016","2016/08","Friday","6","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Aug., 2016","2016/08","Saturday","7","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Sep., 2016","2016/09","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Sep., 2016","2016/09","Monday","2","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Sep., 2016","2016/09","Tuesday","3","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Sep., 2016","2016/09","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Sep., 2016","2016/09","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Sep., 2016","2016/09","Friday","6","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Sep., 2016","2016/09","Saturday","7","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Oct., 2016","2016/10","Sunday","1","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Oct., 2016","2016/10","Monday","2","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Oct., 2016","2016/10","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Oct., 2016","2016/10","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Oct., 2016","2016/10","Thursday","5","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Oct., 2016","2016/10","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Oct., 2016","2016/10","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Nov., 2016","2016/11","Sunday","1","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Nov., 2016","2016/11","Monday","2","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Nov., 2016","2016/11","Tuesday","3","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Nov., 2016","2016/11","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Nov., 2016","2016/11","Thursday","5","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Nov., 2016","2016/11","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Nov., 2016","2016/11","Saturday","7","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Dec., 2016","2016/12","Sunday","1","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Dec., 2016","2016/12","Monday","2","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Dec., 2016","2016/12","Tuesday","3","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Dec., 2016","2016/12","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Dec., 2016","2016/12","Thursday","5","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Dec., 2016","2016/12","Friday","6","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Dec., 2016","2016/12","Saturday","7","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jan., 2017","2017/01","Sunday","1","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jan., 2017","2017/01","Monday","2","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jan., 2017","2017/01","Tuesday","3","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jan., 2017","2017/01","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jan., 2017","2017/01","Thursday","5","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jan., 2017","2017/01","Friday","6","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jan., 2017","2017/01","Saturday","7","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Feb., 2017","2017/02","Sunday","1","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Feb., 2017","2017/02","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Feb., 2017","2017/02","Tuesday","3","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Feb., 2017","2017/02","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Feb., 2017","2017/02","Thursday","5","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Feb., 2017","2017/02","Friday","6","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Feb., 2017","2017/02","Saturday","7","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Mar., 2017","2017/03","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Mar., 2017","2017/03","Monday","2","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Mar., 2017","2017/03","Tuesday","3","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Mar., 2017","2017/03","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Mar., 2017","2017/03","Thursday","5","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Mar., 2017","2017/03","Friday","6","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Mar., 2017","2017/03","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Apr., 2017","2017/04","Sunday","1","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Apr., 2017","2017/04","Monday","2","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Apr., 2017","2017/04","Tuesday","3","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Apr., 2017","2017/04","Wednesday","4","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Apr., 2017","2017/04","Thursday","5","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Apr., 2017","2017/04","Friday","6","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Apr., 2017","2017/04","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","May, 2017","2017/05","Sunday","1","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","May, 2017","2017/05","Monday","2","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","May, 2017","2017/05","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","May, 2017","2017/05","Wednesday","4","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","May, 2017","2017/05","Thursday","5","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","May, 2017","2017/05","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","May, 2017","2017/05","Saturday","7","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jun., 2017","2017/06","Sunday","1","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jun., 2017","2017/06","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jun., 2017","2017/06","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jun., 2017","2017/06","Wednesday","4","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jun., 2017","2017/06","Thursday","5","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jun., 2017","2017/06","Friday","6","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jun., 2017","2017/06","Saturday","7","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jul., 2017","2017/07","Sunday","1","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jul., 2017","2017/07","Monday","2","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jul., 2017","2017/07","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jul., 2017","2017/07","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jul., 2017","2017/07","Thursday","5","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jul., 2017","2017/07","Friday","6","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Jul., 2017","2017/07","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Aug., 2017","2017/08","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Aug., 2017","2017/08","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Aug., 2017","2017/08","Tuesday","3","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2017","2017","Aug., 2017","2017/08","Wednesday","4","Renal failure","N17-N19",17,Not Applicable,Not Applicable
