"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Iowa","19","2012","2012","Jun., 2012","2012/06","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jun., 2012","2012/06","Tuesday","3","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jun., 2012","2012/06","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jun., 2012","2012/06","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jun., 2012","2012/06","Friday","6","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jun., 2012","2012/06","Saturday","7","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jul., 2012","2012/07","Sunday","1","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jul., 2012","2012/07","Monday","2","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jul., 2012","2012/07","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jul., 2012","2012/07","Wednesday","4","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jul., 2012","2012/07","Thursday","5","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jul., 2012","2012/07","Friday","6","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Jul., 2012","2012/07","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Aug., 2012","2012/08","Sunday","1","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Aug., 2012","2012/08","Monday","2","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Aug., 2012","2012/08","Tuesday","3","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Aug., 2012","2012/08","Wednesday","4","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Aug., 2012","2012/08","Thursday","5","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Aug., 2012","2012/08","Friday","6","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Aug., 2012","2012/08","Saturday","7","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Sep., 2012","2012/09","Sunday","1","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Sep., 2012","2012/09","Monday","2","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Sep., 2012","2012/09","Tuesday","3","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Sep., 2012","2012/09","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Sep., 2012","2012/09","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Sep., 2012","2012/09","Friday","6","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Sep., 2012","2012/09","Saturday","7","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Oct., 2012","2012/10","Sunday","1","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Oct., 2012","2012/10","Monday","2","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Oct., 2012","2012/10","Tuesday","3","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Oct., 2012","2012/10","Wednesday","4","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Oct., 2012","2012/10","Thursday","5","Renal failure","N17-N19",28,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Oct., 2012","2012/10","Friday","6","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Oct., 2012","2012/10","Saturday","7","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Nov., 2012","2012/11","Sunday","1","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Nov., 2012","2012/11","Monday","2","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Nov., 2012","2012/11","Tuesday","3","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Nov., 2012","2012/11","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Nov., 2012","2012/11","Thursday","5","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Nov., 2012","2012/11","Friday","6","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Nov., 2012","2012/11","Saturday","7","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Dec., 2012","2012/12","Sunday","1","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Dec., 2012","2012/12","Monday","2","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Dec., 2012","2012/12","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Dec., 2012","2012/12","Wednesday","4","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Dec., 2012","2012/12","Thursday","5","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Dec., 2012","2012/12","Friday","6","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Iowa","19","2012","2012","Dec., 2012","2012/12","Saturday","7","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jan., 2013","2013/01","Sunday","1","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jan., 2013","2013/01","Monday","2","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jan., 2013","2013/01","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jan., 2013","2013/01","Wednesday","4","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jan., 2013","2013/01","Thursday","5","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jan., 2013","2013/01","Friday","6","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jan., 2013","2013/01","Saturday","7","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Feb., 2013","2013/02","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Feb., 2013","2013/02","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Feb., 2013","2013/02","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Feb., 2013","2013/02","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Feb., 2013","2013/02","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Feb., 2013","2013/02","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Feb., 2013","2013/02","Saturday","7","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Mar., 2013","2013/03","Sunday","1","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Mar., 2013","2013/03","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Mar., 2013","2013/03","Tuesday","3","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Mar., 2013","2013/03","Wednesday","4","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Mar., 2013","2013/03","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Mar., 2013","2013/03","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Mar., 2013","2013/03","Saturday","7","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Mar., 2013","2013/03","Unknown","9","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Apr., 2013","2013/04","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Apr., 2013","2013/04","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Apr., 2013","2013/04","Tuesday","3","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Apr., 2013","2013/04","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Apr., 2013","2013/04","Thursday","5","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Apr., 2013","2013/04","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Apr., 2013","2013/04","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","May, 2013","2013/05","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","May, 2013","2013/05","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","May, 2013","2013/05","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","May, 2013","2013/05","Wednesday","4","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","May, 2013","2013/05","Thursday","5","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","May, 2013","2013/05","Friday","6","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","May, 2013","2013/05","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","May, 2013","2013/05","Unknown","9","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jun., 2013","2013/06","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jun., 2013","2013/06","Monday","2","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jun., 2013","2013/06","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jun., 2013","2013/06","Wednesday","4","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jun., 2013","2013/06","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jun., 2013","2013/06","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jun., 2013","2013/06","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jul., 2013","2013/07","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jul., 2013","2013/07","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jul., 2013","2013/07","Tuesday","3","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jul., 2013","2013/07","Wednesday","4","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jul., 2013","2013/07","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jul., 2013","2013/07","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Jul., 2013","2013/07","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Aug., 2013","2013/08","Sunday","1","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Aug., 2013","2013/08","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Aug., 2013","2013/08","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Aug., 2013","2013/08","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Aug., 2013","2013/08","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Aug., 2013","2013/08","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Aug., 2013","2013/08","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Sep., 2013","2013/09","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Sep., 2013","2013/09","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Sep., 2013","2013/09","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Sep., 2013","2013/09","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Sep., 2013","2013/09","Thursday","5","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Sep., 2013","2013/09","Friday","6","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Sep., 2013","2013/09","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Oct., 2013","2013/10","Sunday","1","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Oct., 2013","2013/10","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Oct., 2013","2013/10","Tuesday","3","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Oct., 2013","2013/10","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Oct., 2013","2013/10","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Oct., 2013","2013/10","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Oct., 2013","2013/10","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Nov., 2013","2013/11","Sunday","1","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Nov., 2013","2013/11","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Nov., 2013","2013/11","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Nov., 2013","2013/11","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Nov., 2013","2013/11","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Nov., 2013","2013/11","Friday","6","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Nov., 2013","2013/11","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Dec., 2013","2013/12","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Dec., 2013","2013/12","Monday","2","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Dec., 2013","2013/12","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Dec., 2013","2013/12","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Dec., 2013","2013/12","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Dec., 2013","2013/12","Friday","6","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2013","2013","Dec., 2013","2013/12","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2014","2014","Jan., 2014","2014/01","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Iowa","19","2014","2014","Jan., 2014","2014/01","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Iowa","19","2014","2014","Jan., 2014","2014/01","Tuesday","3","Renal failure","N17-N19",13,Not Applicable,Not Applicable
