"Notes","Residence State","Residence State Code","MMWR Week","MMWR Week Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Missouri","29","2021 Week 41 ending October 16, 2021","2021/41","Renal failure","N17-N19",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 42 ending October 23, 2021","2021/42","Renal failure","N17-N19",53,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 43 ending October 30, 2021","2021/43","Renal failure","N17-N19",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 44 ending November 06, 2021","2021/44","Renal failure","N17-N19",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 45 ending November 13, 2021","2021/45","Renal failure","N17-N19",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 46 ending November 20, 2021","2021/46","Renal failure","N17-N19",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 47 ending November 27, 2021","2021/47","Renal failure","N17-N19",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 48 ending December 04, 2021","2021/48","Renal failure","N17-N19",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 49 ending December 11, 2021","2021/49","Renal failure","N17-N19",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 50 ending December 18, 2021","2021/50","Renal failure","N17-N19",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 51 ending December 25, 2021","2021/51","Renal failure","N17-N19",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Missouri","29","2021 Week 52 ending January 01, 2022","2021/52","Renal failure","N17-N19",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 01 ending January 06, 2018","2018/01","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 02 ending January 13, 2018","2018/02","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 03 ending January 20, 2018","2018/03","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 04 ending January 27, 2018","2018/04","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 05 ending February 03, 2018","2018/05","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 06 ending February 10, 2018","2018/06","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 07 ending February 17, 2018","2018/07","Renal failure","N17-N19",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 08 ending February 24, 2018","2018/08","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 09 ending March 03, 2018","2018/09","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 10 ending March 10, 2018","2018/10","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 11 ending March 17, 2018","2018/11","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 12 ending March 24, 2018","2018/12","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 13 ending March 31, 2018","2018/13","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 14 ending April 07, 2018","2018/14","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 15 ending April 14, 2018","2018/15","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 16 ending April 21, 2018","2018/16","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 17 ending April 28, 2018","2018/17","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 18 ending May 05, 2018","2018/18","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 19 ending May 12, 2018","2018/19","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 20 ending May 19, 2018","2018/20","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 21 ending May 26, 2018","2018/21","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 22 ending June 02, 2018","2018/22","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 23 ending June 09, 2018","2018/23","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 24 ending June 16, 2018","2018/24","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 25 ending June 23, 2018","2018/25","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 26 ending June 30, 2018","2018/26","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 27 ending July 07, 2018","2018/27","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 28 ending July 14, 2018","2018/28","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 29 ending July 21, 2018","2018/29","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 30 ending July 28, 2018","2018/30","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 31 ending August 04, 2018","2018/31","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 32 ending August 11, 2018","2018/32","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 33 ending August 18, 2018","2018/33","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 34 ending August 25, 2018","2018/34","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 35 ending September 01, 2018","2018/35","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 36 ending September 08, 2018","2018/36","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 37 ending September 15, 2018","2018/37","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 38 ending September 22, 2018","2018/38","Renal failure","N17-N19",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 39 ending September 29, 2018","2018/39","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 40 ending October 06, 2018","2018/40","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 41 ending October 13, 2018","2018/41","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 42 ending October 20, 2018","2018/42","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 43 ending October 27, 2018","2018/43","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 44 ending November 03, 2018","2018/44","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 45 ending November 10, 2018","2018/45","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 46 ending November 17, 2018","2018/46","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 47 ending November 24, 2018","2018/47","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 48 ending December 01, 2018","2018/48","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 49 ending December 08, 2018","2018/49","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 50 ending December 15, 2018","2018/50","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 51 ending December 22, 2018","2018/51","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2018 Week 52 ending December 29, 2018","2018/52","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 01 ending January 05, 2019","2019/01","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 02 ending January 12, 2019","2019/02","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 03 ending January 19, 2019","2019/03","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 04 ending January 26, 2019","2019/04","Renal failure","N17-N19",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 05 ending February 02, 2019","2019/05","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 06 ending February 09, 2019","2019/06","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 07 ending February 16, 2019","2019/07","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 08 ending February 23, 2019","2019/08","Renal failure","N17-N19",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 09 ending March 02, 2019","2019/09","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 10 ending March 09, 2019","2019/10","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 11 ending March 16, 2019","2019/11","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 12 ending March 23, 2019","2019/12","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 13 ending March 30, 2019","2019/13","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 14 ending April 06, 2019","2019/14","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 15 ending April 13, 2019","2019/15","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 16 ending April 20, 2019","2019/16","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 17 ending April 27, 2019","2019/17","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 18 ending May 04, 2019","2019/18","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 19 ending May 11, 2019","2019/19","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 20 ending May 18, 2019","2019/20","Renal failure","N17-N19",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 21 ending May 25, 2019","2019/21","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 22 ending June 01, 2019","2019/22","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 23 ending June 08, 2019","2019/23","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 24 ending June 15, 2019","2019/24","Renal failure","N17-N19",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 25 ending June 22, 2019","2019/25","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 26 ending June 29, 2019","2019/26","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 27 ending July 06, 2019","2019/27","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 28 ending July 13, 2019","2019/28","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 29 ending July 20, 2019","2019/29","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 30 ending July 27, 2019","2019/30","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 31 ending August 03, 2019","2019/31","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 32 ending August 10, 2019","2019/32","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 33 ending August 17, 2019","2019/33","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 34 ending August 24, 2019","2019/34","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 35 ending August 31, 2019","2019/35","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 36 ending September 07, 2019","2019/36","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 37 ending September 14, 2019","2019/37","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montana","30","2019 Week 38 ending September 21, 2019","2019/38","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
